reward
-1440.0255148477963
-1397.7985385996662
-1351.069161566802
-1383.3515007389651
-1346.4276054074064
-1273.517130521725
-1274.6343866305278
-1242.3743190429202
-1238.0600029184054
-1195.957772663736
-1188.5419742018032
-1207.9654729696167
-1181.046496586215
-1174.1222377188308
-1175.5615069800988
-1127.8408586929806
-1102.7454166413027
-1139.578709909993
-1134.9372631049027
-1130.8003615076823
-1137.7403652810344
-1078.6839299002636
-1101.5975988868622
-1121.1990911914409
-1065.7780140810783
-1086.378172180966
-1134.4006898574598
-1063.5382814098684
-1056.1416908607323
-1076.6463633638239
-1021.3078600067969
-1027.8740427115229
-1086.086998378639
-1016.4206122830532
-1028.4697696854
-1007.0136673158454
-1044.688370881456
-1015.0878597379505
-993.617100894288
-962.4256540563318
-971.5029533670063
-1008.7963077375985
-1047.1125248479816
-1011.5762755929659
-1000.4895177841863
-1029.21122976029
-986.7973757571879
-997.6987151911881
-986.8538614601077
-972.2961819642048
-1006.0197998021888
-1002.6945614981622
-963.154317298904
-1046.0478309027233
-998.0729267543082
-982.4235587393251
-999.3998562018834
-992.8998392604121
-978.0393920009867
-1010.7910878084128
-981.9334666678128
-989.1640367566928
-957.0683981877025
-939.9752165202616
-931.9769608778839
-990.811381485418
-954.3795781084452
-956.1213252169337
-993.1647192914231
-946.0213591879824
-965.6946327867445
-956.5966347218742
-963.5136139836089
-946.6979632646726
-956.141387313689
-979.6425436761847
-955.7695786175412
-923.0025083956881
-924.1478242231053
-927.1967025163398
-929.1623950989517
-946.6612695879353
-944.1381018977294
-961.0999212623713
-971.0936375519109
-936.8635057565806
-980.8153303694469
-933.9183712477454
-930.1890240377724
-922.2599616544198
-923.6240190232112
-961.1961159898879
-902.3698158121151
-956.6886147807714
-918.3611127583089
-938.1668831471752
-935.5900743896952
-913.020032287697
-945.9659030633067
-952.6364426928822
-1015.392595859271
-947.1282350398301
-904.3577730843941
-946.3047384850848
-976.9000887227265
-934.0664150936012
-918.4100489354792
-965.7709090700133
-942.5450133169804
-914.442937649274
-925.1676367526657
-904.265474039781
-931.4213491369752
-993.8605177404825
-992.9244894103881
-1018.3164346620932
-924.7049151968849
-931.2435150166083
-887.46704308863
-962.0437177606073
-955.2491313253536
-978.3779662842417
-966.234199345216
-959.8485753433794
-943.4998235164879
-958.2832690795252
-906.4757848192475
-955.252304320551
-961.9837486713649
-972.3920032990782
-928.1426248915578
-969.4104803832088
-961.4187173694442
-860.4534771780802
-928.3110178110358
-913.11357041388
-932.3393339143273
-941.9302893050664
-942.8137910321011
-1002.8364895880858
-958.1087663409348
-948.0508224024993
-920.247241050518
-915.1054037657773
-955.956544200902
-903.7336652167609
-958.5436092724211
-920.547341407796
-967.6833533517799
-897.1859482738702
-881.5170867211832
-979.8018619998028
-934.3076928589834
-911.622179284038
-980.6363720552766
-928.1890588198398
-957.6663711710996
-955.2586644353684
-998.3719558194201
-902.1114063992836
-921.2483096812426
-961.7370417311001
-931.7151506954699
-942.7289497925606
-949.0492438468657
-945.3434029798897
-932.6924988282734
-918.7849258052479
-950.8046928122384
-950.5702830981936
-997.2289143486654
-909.9044325546853
-971.1604836767879
-927.6748455258015
-976.6189581241917
-966.5806618014881
-978.804769322784
-943.3951258376685
-924.2422142589375
-917.1207790339799
-935.4603490442864
-934.3519092768364
-923.8451626993308
-985.6415010443884
-894.2924835980891
-931.9931301616627
-943.9116458494249
-981.132575877305
-992.7747165514133
-976.7850629557189
-934.4532459176694
-901.6690262239575
-924.2993590161333
-912.3215974456308
-933.5030238326514
-958.5916062986787
-938.2527203364175
-922.7795961043655
-961.5334632542325
-961.8139340839073
